"Name","ResourcePath","Category","ArmsOnly","SizeKB"
"sakura","characters/maoling/honkai_impact/yae_sakura/cyberpunk/sakura.vmdl","characters","False","595.4"
"sakura","characters/models/upkk/sakura_dreams/sakura.vmdl","characters","False","352"
"sakura arm","characters/models/upkk/sakura_dreams/sakura_arm.vmdl","characters","True","98.7"
"sakura arms","characters/maoling/honkai_impact/yae_sakura/cyberpunk/arms/sakura_arms.vmdl","characters","True","111.2"
"sakura chiyono","characters/models/sakura_chiyono/sakura_chiyono.vmdl","characters","False","1239.4"
"sakura nohitbox","characters/models/upkk/sakura_dreams/sakura_nohitbox.vmdl","characters","False","351"
"sakura wuwang","characters/models/upkk/sakura_wuwang/sakura_wuwang.vmdl","characters","False","378.3"
"sakura wuwang arms","characters/models/upkk/sakura_wuwang/sakura_wuwang_arms.vmdl","characters","True","61.9"
"sakura wuwang nohitbox","characters/models/upkk/sakura_wuwang/sakura_wuwang_nohitbox.vmdl","characters","False","377.2"
"sakurarinhoshi","characters/models/exg/ruiyiwelkin/sakurarinhoshi/sakurarinhoshi.vmdl","characters","False","3129.8"
"sanae","characters/models/senae/sanae.vmdl","characters","False","594.5"
"sandaoji","characters/models/sandaoji/sandaoji.vmdl","characters","False","858.2"
"santa","characters/models/lime/santa/santa.vmdl","characters","False","3368.8"
"santa","characters/models/upkk_male/santa/santa.vmdl","characters","False","121"
"santa arm","characters/models/upkk_male/santa/santa_arm.vmdl","characters","True","55.6"
"santa nohitbox","characters/models/upkk_male/santa/santa_nohitbox.vmdl","characters","False","119.6"
"saori","characters/models/exg/saori/saori.vmdl","characters","False","518.9"
"sapphy","characters/models/upkk/sapphy/sapphy.vmdl","characters","False","935"
"sapphy arm","characters/models/upkk/sapphy/sapphy_arm.vmdl","characters","True","168"
"sapphy nohitbox","characters/models/upkk/sapphy/sapphy_nohitbox.vmdl","characters","False","933.9"
"sara","characters/models/sara/sara.vmdl","characters","False","1170.2"
"sarah","characters/models/sarah/sarah.vmdl","characters","False","1327.6"
"sas","characters/models/2en0w/exg_2dlod/sas.vmdl","characters","False","4.3"
"sasha","characters/models/upkk/sasha/sasha.vmdl","characters","False","621.1"
"sasha arm","characters/models/upkk/sasha/sasha_arm.vmdl","characters","True","145.6"
"sasha nohitbox","characters/models/upkk/sasha/sasha_nohitbox.vmdl","characters","False","620"
"sasuke","characters/models/exg/sasuke/sasuke.vmdl","characters","False","639.3"
"satono diamond","characters/models/satono_diamond/satono_diamond.vmdl","characters","False","1373.4"
"satori","characters/models/satori/satori.vmdl","characters","False","639"
"sayu","characters/models/uru/gm/genshin/sayu/sayu.vmdl","characters","False","669.3"
"sayu arms","characters/models/uru/gm/genshin/sayu/sayu_arms.vmdl","characters","True","71.3"
"scarleta","characters/models/oylsister/blade_and_souls/scarleta/scarleta.vmdl","characters","False","663.3"
"scarleta arms","characters/models/oylsister/blade_and_souls/scarleta/scarleta_arms.vmdl","characters","True","105"
"scavenger","characters/models/s2ze/scavenger/scavenger.vmdl","characters","False","676.4"
"scavenger arms","characters/models/s2ze/scavenger/scavenger_arms.vmdl","characters","True","54.9"
"scavenger nohitbox","characters/models/s2ze/scavenger/scavenger_nohitbox.vmdl","characters","False","538.4"
"sd hina","characters/models/exg/sd_hina/sd_hina.vmdl","characters","False","488.7"
"sd midori maid","characters/models/exg/sd_midori_maid/sd_midori_maid.vmdl","characters","False","383.4"
"sd momoi maid","characters/models/exg/sd_momoi_maid/sd_momoi_maid.vmdl","characters","False","375.4"
"security","characters/models/security/security.vmdl","characters","False","87.1"
"security","characters/security/security.vmdl","characters","False","70.2"
"seele","characters/maoling/honkai_impact/seele/starchasm_v2/seele.vmdl","characters","False","1021.5"
"seele","characters/maoling/honkai_impact/seele/starchasm/seele.vmdl","characters","False","688.2"
"seele arms","characters/maoling/honkai_impact/seele/starchasm_v2/arms/seele_arms.vmdl","characters","True","244.2"
"seele arms","characters/maoling/honkai_impact/seele/starchasm/arms/seele_arms.vmdl","characters","True","244.8"
"seia","characters/models/aquaz/hoshistar/seia/seia.vmdl","characters","False","9033.9"
"seia","characters/models/seia/seia.vmdl","characters","False","707.6"
"seiga nyannyan","characters/models/seiga_nyannyan/seiga_nyannyan.vmdl","characters","False","421.1"
"selestia","characters/models/cs2ze/selestia/selestia.vmdl","characters","False","3743.7"
"selestia","characters/models/selestia/selestia.vmdl","characters","False","1229.2"
"selestia","characters/models/upkk/selestia/selestia.vmdl","characters","False","1021.9"
"selestia arm","characters/models/upkk/selestia/selestia_arm.vmdl","characters","True","188.5"
"selestia nohitbox","characters/models/upkk/selestia/selestia_nohitbox.vmdl","characters","False","1020.8"
"sena","characters/models/exg/sena/sena.vmdl","characters","False","519.3"
"serina","characters/models/exg/serina/serina.vmdl","characters","False","1109.4"
"shakrey","characters/models/exg/shakrey/shakrey.vmdl","characters","False","875"
"shakrey","characters/models/upkk/shakrey/shakrey.vmdl","characters","False","786.4"
"shakrey arm","characters/models/upkk/shakrey/shakrey_arm.vmdl","characters","True","72.7"
"shakrey nohitbox","characters/models/upkk/shakrey/shakrey_nohitbox.vmdl","characters","False","786.7"
"shana arms prefab","characters/models/hlym/shana/shana_arms_prefab.vmdl","characters","True","97.4"
"shana prefab","characters/models/hlym/shana/shana_prefab.vmdl","characters","False","155.8"
"shanghai","characters/models/alice/shanghai/shanghai.vmdl","characters","False","730.7"
"shanoa","characters/models/shanoa/shanoa.vmdl","characters","False","896"
"shanoa mix","characters/models/ub/shanoa/shanoa_mix.vmdl","characters","False","2710.4"
"shanoa2","characters/models/shanoa/shanoa2.vmdl","characters","False","853.3"
"shanque","characters/models/shanque/shanque.vmdl","characters","False","1812.4"
"shenhe","characters/models/oylsister/genshin/shenhe/shenhe.vmdl","characters","False","502.8"
"shenhe arms","characters/models/oylsister/genshin/shenhe/shenhe_arms.vmdl","characters","True","69.2"
"sherif zombie","characters/models/shared/zombies/sherif_zombie.vmdl","characters","False","171"
"sherry","characters/flux/tachibana_sherii/sherry.vmdl","characters","False","280.6"
"sherry dummy","characters/flux/tachibana_sherii/sherry_dummy.vmdl","characters","False","450.5"
"shiba dragon arm","characters/models/nozb1/shiba_dragon_player_model/shiba_dragon_arm.vmdl","characters","True","34.8"
"shiba dragon player model","characters/models/nozb1/shiba_dragon_player_model/shiba_dragon_player_model.vmdl","characters","False","122.7"
"shiloh","characters/models/exg/ruiyiwelkin/shiloh/shiloh.vmdl","characters","False","2579.6"
"shinano","characters/models/exg/chrisan/shinano/shinano.vmdl","characters","False","4487.7"
"shinano","characters/models/shinano/shinano.vmdl","characters","False","1490.9"
"shinano","characters/models/upkk/shinano/shinano.vmdl","characters","False","3795.8"
"shinano arms","characters/models/upkk/shinano/shinano_arms.vmdl","characters","True","212.9"
"shinano nohitbox","characters/models/upkk/shinano/shinano_nohitbox.vmdl","characters","False","3795"
"shinano vrc","characters/models/shinano_vrc/shinano_vrc.vmdl","characters","False","1332.5"
"shinki","characters/models/shinki/shinki.vmdl","characters","False","1128.4"
"shinobu","characters/models/oylsister/demonslayer/shinobu/shinobu.vmdl","characters","False","811.5"
"shinobu arms","characters/models/oylsister/demonslayer/shinobu/shinobu_arms.vmdl","characters","True","118.2"
"shinra sister","characters/models/exg/ruiyiwelkin/shinra_sister/shinra_sister.vmdl","characters","False","4805.2"
"shirasu azusa","characters/models/exg/mmy/shirasu_azusa/shirasu_azusa.vmdl","characters","False","2873.8"
"shiratama","characters/models/exg/ruiyiwelkin/shiratama_redcloth/shiratama.vmdl","characters","False","3442.9"
"shiratama","characters/models/exg/shiratama/shiratama.vmdl","characters","False","839.8"
"shiratama","characters/models/upkk/shiratama/shiratama.vmdl","characters","False","853"
"shiratama arm","characters/models/upkk/shiratama/shiratama_arm.vmdl","characters","True","91.9"
"shiratama nohitbox","characters/models/upkk/shiratama/shiratama_nohitbox.vmdl","characters","False","850.8"
"shiroha","characters/models/exg/mmy/shiroha/shiroha.vmdl","characters","False","3675.7"
"shiroi","characters/models/shiroi/shiroi.vmdl","characters","False","1671.9"
"shiroko","characters/models/exg/shiroko/shiroko.vmdl","characters","False","457.5"
"shiroko","characters/models/oylsister/blue_archive/shiroko_terror/shiroko.vmdl","characters","False","904.5"
"shiroko","characters/models/shiroko/shiroko.vmdl","characters","False","674.4"
"shiroko","characters/models/upkk/shiroko/shiroko.vmdl","characters","False","431.8"
"shiroko arm","characters/models/upkk/shiroko/shiroko_arm.vmdl","characters","True","69.4"
"shiroko arms","characters/models/oylsister/blue_archive/shiroko_terror/shiroko_arms.vmdl","characters","True","99.4"
"shiroko new","characters/models/oylsister/blue_archive/shiroko_terror/shiroko_new.vmdl","characters","False","945.6"
"shiroko nohitbox","characters/models/upkk/shiroko/shiroko_nohitbox.vmdl","characters","False","430.7"
"shiroko sk2model","characters/models/hmn_sk2/blue_archive/shiroko/shiroko_sk2model.vmdl","characters","False","934.7"
"shiroko sk2modelarm","characters/models/hmn_sk2/blue_archive/shiroko/shiroko_sk2modelarm.vmdl","characters","False","116.1"
"shiroko v1","characters/models/upkk/shiroko_v1/shiroko_v1.vmdl","characters","False","1686"
"shiroko v1 arms","characters/models/upkk/shiroko_v1/shiroko_v1_arms.vmdl","characters","True","119.9"
"shiroko v1 nohitbox","characters/models/upkk/shiroko_v1/shiroko_v1_nohitbox.vmdl","characters","False","1676.8"
"shorekeeper","characters/flux/shorekeeper/normal/shorekeeper.vmdl","characters","False","280.6"
"shorekeeper","characters/maoling/wuthering_waves/shorekeeper/normal/shorekeeper.vmdl","characters","False","842.6"
"shorekeeper arms","characters/maoling/wuthering_waves/shorekeeper/normal/arms/shorekeeper_arms.vmdl","characters","True","232.1"
"shorekeeper dummy","characters/flux/shorekeeper/normal/shorekeeper_dummy.vmdl","characters","False","731.4"
"shouko","characters/models/oylsister/komi_san/shouko.vmdl","characters","False","1009.3"
"shouko","characters/models/oylsister/komi_san/shouko/shouko.vmdl","characters","False","873.6"
"shouko arms","characters/models/oylsister/komi_san/shouko/shouko_arms.vmdl","characters","True","3.4"
"shrek","characters/models/stepanof/stalker_shrek/shrek.vmdl","characters","False","211.3"
"shrek arms","characters/models/stepanof/stalker_shrek/shrek_arms.vmdl","characters","True","35.9"
"sigewinne","characters/models/uru/gm/genshin/sigewinne/sigewinne.vmdl","characters","False","1005.9"
"sigewinne arms","characters/models/uru/gm/genshin/sigewinne/sigewinne_arms.vmdl","characters","True","72"
"silver wolf","characters/flux/silver_wolf/silver_wolf.vmdl","characters","False","280.6"
"silver wolf","characters/maoling/star_rail/silver_wolf/normal/silver_wolf.vmdl","characters","False","889.3"
"silver wolf arms","characters/maoling/star_rail/silver_wolf/normal/arms/silver_wolf_arms.vmdl","characters","True","134.3"
"silver wolf dummy","characters/flux/silver_wolf/silver_wolf_dummy.vmdl","characters","False","766.9"
"silver wolf player model","characters/models/nozb1/silver_wolf_player_model/silver_wolf_player_model.vmdl","characters","False","503.5"
"silver wolf player model nohitbox","characters/models/nozb1/silver_wolf_player_model/silver_wolf_player_model_nohitbox.vmdl","characters","False","492.3"
"silver wolf player model nohitbox v2","characters/models/nozb1/silver_wolf_player_model/silver_wolf_player_model_nohitbox_v2.vmdl","characters","False","493.4"
"silver wolf pm arm","characters/models/nozb1/silver_wolf_player_model/silver_wolf_pm_arm.vmdl","characters","True","91"
"silverwolf","characters/models/exg/silver_wolf/silverwolf.vmdl","characters","False","556.5"
"sincia","characters/models/artemis/sincia.vmdl","characters","False","250.5"
"sissi","characters/maoling/ash_echoes/sissi/normal/sissi.vmdl","characters","False","900.5"
"sissi arms","characters/maoling/ash_echoes/sissi/normal/arms/sissi_arms.vmdl","characters","True","184.2"
"skadi sk2model","characters/models/hmn_sk2/aether_gazer/skadi/skadi_sk2model.vmdl","characters","False","430.8"
"skadi sk2modelarm","characters/models/hmn_sk2/aether_gazer/skadi/skadi_sk2modelarm.vmdl","characters","False","99.5"
"skirk","characters/maoling/genshin_impact/skirk/normal/skirk.vmdl","characters","False","800.7"
"skirk arms","characters/maoling/genshin_impact/skirk/normal/arms/skirk_arms.vmdl","characters","True","130.2"
"sleep","characters/models/zaolaiyouxiang/sleep.vmdl","characters","False","608.5"
"sleepy mita arm","characters/models/nozb1/sleepy_mita_player_model/sleepy_mita_arm.vmdl","characters","True","89.4"
"sleepy mita player model","characters/models/nozb1/sleepy_mita_player_model/sleepy_mita_player_model.vmdl","characters","False","1402.5"
"sleepy mita player model nohitbox","characters/models/nozb1/sleepy_mita_player_model/sleepy_mita_player_model_nohitbox.vmdl","characters","False","758.7"
"sleepy mita player model nohitbox v2","characters/models/nozb1/sleepy_mita_player_model/sleepy_mita_player_model_nohitbox_v2.vmdl","characters","False","767.8"
"sleeve","characters/models/allen/sleeve.vmdl","characters","False","48.8"
"sleeve","characters/models/ciel/sleeve.vmdl","characters","False","31.3"
"sleeve","characters/models/maki/sleeve.vmdl","characters","False","35.9"
"sleeve","characters/models/mary/sleeve.vmdl","characters","False","59.5"
"sleeve","characters/models/momoyi/sleeve.vmdl","characters","False","26.8"
"sleeve","characters/models/planetarium/sleeve.vmdl","characters","False","22.7"
"sleeve","characters/models/xueshi/sleeve.vmdl","characters","False","177.3"
"sleeve1","characters/models/yueyaoyehua/sleeve1.vmdl","characters","False","76.8"
"sleevevmdl","characters/models/ibuki_suika/sleevevmdl.vmdl","characters","False","199.7"
"smei","characters/models/upkk/smei/smei.vmdl","characters","False","1622.5"
"smei arms","characters/models/upkk/smei/arms/smei_arms.vmdl","characters","True","2115.4"
"smei nohitbox","characters/models/upkk/smei/smei_nohitbox.vmdl","characters","False","1621.6"
"smnmy","characters/flux/smnmy/smnmy.vmdl","characters","False","442.8"
"smnmy arms","characters/flux/smnmy/smnmy_arms.vmdl","characters","True","67"
"snow","characters/models/exg/aili/snow/snow.vmdl","characters","False","2131"
"snow","characters/models/exg/snow/snow.vmdl","characters","False","274.5"
"snow arm","characters/models/exg/snow/snow_arm.vmdl","characters","True","45.9"
"snow miku","characters/models/miku/snow/snow_miku.vmdl","characters","False","1999.3"
"snow miku","characters/models/upkk/snow_miku/snow_miku.vmdl","characters","False","463.6"
"snow miku arm","characters/models/upkk/snow_miku/snow_miku_arm.vmdl","characters","True","701.1"
